Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,40+,2015PARK24,4:38.38,DNS,DNS,4:38.38,DNF,https://www.facebook.com/events/475710776737006/permalink/477694116538672,
Peter Andersson,50+,2013ANDE01,9:09.91,DNF,12:37.78,9:09.91,DNF,https://www.facebook.com/events/475710776737006/permalink/476856053289145,
