Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,2:54.15,3:04.86,3:27.56,2:54.15,3:08.86,https://www.facebook.com/events/385577379164063/permalink/389305945457873,
Pete Lee,<40,2018LEEP04,4:14.68,4:09.23,4:33.32,4:09.23,4:19.08,https://www.facebook.com/events/385577379164063/permalink/386924259029375,
