Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Toby Chamberlain,50+,2022CHAM03,1:48.49,2:09.38,1:55.88,1:48.49,1:57.92,https://www.facebook.com/events/1083392669419994/permalink/1090167075409220,
Peter Andersson,60+,2013ANDE01,DNF,2:36.13,DNF,2:36.13,DNF,https://www.facebook.com/events/1083392669419994/permalink/1087501365675791,
Daniel Houghton,40+,2016HOUG03,DNF,3:48.71,DNF,3:48.71,DNF,https://www.facebook.com/events/1083392669419994/permalink/1086538832438711,
Dan Smith,50+,2018SMIT42,DNF,5:18.45,DNF,5:18.45,DNF,https://www.facebook.com/events/1083392669419994/permalink/1090678322024762,
