Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shawn Boucké,<40,2016BOUC01,26,26,26,26,26.00,https://www.facebook.com/events/1694701041876185/permalink/1695749701771319,
Shen Flindell,50+,2023FLIN02,31,34,28,28,31.00,https://www.facebook.com/events/1694701041876185/permalink/1700749801271309,
Pete Lee,40+,2018LEEP04,57,59,50,50,55.33,https://www.facebook.com/events/1694701041876185/permalink/1704348050911484,
Richard Taylor,50+,2015TAYL04,36,DNF,DNF,36,DNF,https://www.facebook.com/events/1694701041876185/permalink/1695693021776987,
