Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Pete Lee,40+,2018LEEP04,2:10.40,2:01.33,2:17.22,1:40.94,2:19.74,1:40.94,2:09.65,https://www.facebook.com/events/1031082051776253/permalink/1034380734779718,
Mickey Doyle,50+,2021DOYL02,2:24.02,2:26.78,2:57.14,DNS,DNS,2:24.02,2:35.98,https://www.facebook.com/events/1031082051776253/permalink/1038235304394261,
Lisa Kucala,60+,2019KUCA01,3:56.56,3:21.43,3:06.40,DNS,DNS,3:06.40,3:28.13,https://www.facebook.com/events/1031082051776253/permalink/1039559207595204,
