Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shawn Boucké,<40,2016BOUC01,29,32,29,29,30.00,https://www.facebook.com/events/1490716228238504/permalink/1491051661538294,
Richard Taylor,50+,2015TAYL04,DNF,38,DNF,38,DNF,https://www.facebook.com/events/1490716228238504/permalink/1493828521260608,
Kristina Lim,50+,2022LIMK02,DNF,DNF,DNF,DNF,DNF,https://www.facebook.com/events/1490716228238504/permalink/1495786534398140,
