Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,7.79,5.96,8.82,15.17,5.12,5.12,7.52,https://www.facebook.com/events/758374458225984/permalink/762801124449984,
Ed Connell,<40,2018CONN04,17.58,11.23,14.80,20.90,13.86,11.23,15.41,https://www.facebook.com/events/758374458225984/permalink/762109054519191,
Anthony Rochester,40+,2019ROCH03,26.87,49.45,1:07.45,47.22,24.04,24.04,41.18,https://www.facebook.com/events/758374458225984/permalink/759394218124008,first skewb entry
