Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,3:29.13,3:26.55,3:44.21,3:26.55,3:33.30,https://www.facebook.com/events/2537500386546221/permalink/2546967225599537,
Pete Lee,<40,2018LEEP04,3:27.33,3:50.32,3:54.42,3:27.33,3:44.02,https://www.facebook.com/events/2537500386546221/permalink/2544141245882135,
Geoff Hartnell,40+,2017HART06,4:13.58,4:21.90,4:18.34,4:13.58,4:17.94,https://www.facebook.com/events/2537500386546221/permalink/2546059955690264,
Kerry Go,50+,2019GOKE01,8:20.52,6:34.83,DNS,6:34.83,DNF,https://www.facebook.com/events/2537500386546221/permalink/2547152288914364,
