Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Ben Coppin,40+,2013COPP01,27,27,25,25,26.33,https://www.facebook.com/events/3984414398292690/permalink/3993303367403793,Woot! :-)
Shawn Boucké,<40,2016BOUC01,24,32,26,24,27.33,https://www.facebook.com/events/3984414398292690/permalink/3989367547797375,
Andy Nicholls,40+,2015NICH04,47,50,48,47,48.33,https://www.facebook.com/events/3984414398292690/permalink/3994292177304912,
Chris Thames,<40,2019THAM05,52,DNS,DNS,52,DNF,https://www.facebook.com/events/3984414398292690/permalink/4013003662100430,
