Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,5:25.36,5:51.14,5:39.89,5:25.36,5:38.80,https://www.facebook.com/events/2537500386546221/permalink/2547084078921185,
Geoff Hartnell,40+,2017HART06,5:47.79,5:54.98,5:51.28,5:47.79,5:51.35,https://www.facebook.com/events/2537500386546221/permalink/2546069075689352,
Pete Lee,<40,2018LEEP04,5:34.61,6:49.69,6:46.52,5:34.61,6:23.61,https://www.facebook.com/events/2537500386546221/permalink/2543453125950947,
Kerry Go,50+,2019GOKE01,12:12.80,9:06.58,DNS,9:06.58,DNF,https://www.facebook.com/events/2537500386546221/permalink/2547152825580977,
