Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,50+,2015PARK24,52.30,DNF,41.32,41.32,DNF,https://www.facebook.com/events/351132469547749/permalink/356108669050129,
Anthony Rochester,40+,2019ROCH03,DNF,1:03.47,DNF,1:03.47,DNF,https://www.facebook.com/events/351132469547749/permalink/353707825956880,
Yoann Lecoeur,40+,2016LECO01,DNF,1:57.04,DNF,1:57.04,DNF,https://www.facebook.com/events/351132469547749/permalink/353920665935596,
Huy Nguyen,40+,2019NGUY29,2:05.92,2:36.81,3:02.42,2:05.92,2:35.05,https://www.facebook.com/events/351132469547749/permalink/355481622446167,
Peter Andersson,50+,2013ANDE01,2:56.64,2:23.69,DNF,2:23.69,DNF,https://www.facebook.com/events/351132469547749/permalink/351452462849083,First timed bld-solves this year.
Ed Connell,<40,2018CONN04,3:00.73,4:02.80,DNF,3:00.73,DNF,https://www.facebook.com/events/351132469547749/permalink/355880482406281,
