Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,4:36.34,4:39.71,4:34.95,4:34.95,4:37.00,https://www.facebook.com/events/380879093195746/permalink/384483276168661,
Geoff Hartnell,40+,2017HART06,6:02.61,6:01.40,5:40.37,5:40.37,5:54.79,https://www.facebook.com/events/380879093195746/permalink/381318223151833,
Pete Lee,<40,2018LEEP04,7:02.82,6:48.94,DNS,6:48.94,DNF,https://www.facebook.com/events/380879093195746/permalink/381420603141595,
