Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,3:10.52,2:40.20,3:06.65,2:40.20,2:59.12,https://www.facebook.com/events/380879093195746/permalink/384482486168740,
Pete Lee,<40,2018LEEP04,4:00.77,4:02.41,3:59.01,3:59.01,4:00.73,https://www.facebook.com/events/380879093195746/permalink/381446746472314,
Geoff Hartnell,40+,2017HART06,4:22.92,4:29.75,4:41.08,4:22.92,4:31.25,https://www.facebook.com/557281693/videos/10159235104791694,
