Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Dan Smith,50+,2018SMIT42,27.92,25.18,20.44,23.07,26.65,20.44,24.97,https://www.facebook.com/events/773476181922397/permalink/784765167460165,
Mickey Doyle,50+,2021DOYL02,27.60,35.21,29.81,28.26,16.57,16.57,28.56,https://www.facebook.com/events/773476181922397/permalink/783920280877987,
Lisa Kucala,60+,2019KUCA01,49.43,38.31,37.25,1:08.30,50.73,37.25,46.16,https://www.facebook.com/events/773476181922397/permalink/783986077538074,
