Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,3:51.94,3:58.72,3:52.34,3:51.94,3:54.33,https://www.facebook.com/events/448393960648054/permalink/455528309934619,
Chris Looney,<40,2022LOON02,4:01.69,4:19.04,3:58.43,3:58.43,4:06.39,https://www.facebook.com/chris.looney/videos/827584081744757,
Glyn Brown,40+,,4:51.78,DNF,DNF,4:51.78,DNF,https://www.facebook.com/events/448393960648054/permalink/454511063369677,DNF for an unsolved cube on the second one. Was a PB!!
Dan Smith,50+,2018SMIT42,7:37.80,6:32.60,DNS,6:32.60,DNF,https://www.facebook.com/events/448393960648054/permalink/449911077163009,
