Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Geoff Hartnell,40+,2017HART06,5:44.60,5:35.60,5:42.85,5:35.60,5:41.02,https://www.facebook.com/557281693/videos/508709067094359,
Enrymar Cisneros,<40,2013CISN01,5:51.05,5:45.42,5:37.13,5:37.13,5:44.53,https://www.facebook.com/events/248738199926629/permalink/256329802500802,
Pete Lee,<40,2018LEEP04,6:24.88,5:45.06,7:19.41,5:45.06,6:29.78,https://www.facebook.com/events/248738199926629/permalink/253447666122349,
JM Tambaoan,40+,,9:49.52,8:39.39,9:37.09,8:39.39,9:22.00,https://www.facebook.com/events/248738199926629/permalink/256190055848110,
