Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Geoff Hartnell,40+,2017HART06,6:43.77,6:21.80,6:22.56,6:21.80,6:29.38,https://www.facebook.com/events/770016233779888/permalink/770774767037368,
Pete Lee,<40,2018LEEP04,8:16.85,7:49.95,DNS,7:49.95,DNF,https://www.facebook.com/events/770016233779888/permalink/770697843711727,
