Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,3:01.70,2:42.17,3:13.42,2:42.17,2:59.10,https://www.facebook.com/events/849366597233542/permalink/854649486705253,
Pete Lee,40+,2018LEEP04,3:32.41,3:45.50,3:57.29,3:32.41,3:45.07,https://www.facebook.com/events/849366597233542/permalink/858595602977308,
