Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Anthony Rochester,40+,2019ROCH03,1:00.17,DNF,DNF,1:00.17,DNF,https://www.facebook.com/events/979227970272757/permalink/980550336807187,
Peter Andersson,60+,2013ANDE01,2:28.67,2:02.27,DNF,2:02.27,DNF,https://www.facebook.com/events/979227970272757/permalink/984797706382450,
Daniel Houghton,40+,2016HOUG03,2:07.58,3:38.50,2:39.12,2:07.58,2:48.40,https://www.facebook.com/events/979227970272757/permalink/983957519799802,
Toby Chamberlain,50+,2022CHAM03,2:46.47,DNF,DNF,2:46.47,DNF,https://www.facebook.com/events/979227970272757/permalink/986883356173885,
