Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,4:51.15,4:41.06,4:28.23,4:28.23,4:40.15,https://www.facebook.com/events/849366597233542/permalink/854650186705183,
Pete Lee,40+,2018LEEP04,5:36.00,5:24.44,5:34.09,5:24.44,5:31.51,https://www.facebook.com/events/849366597233542/permalink/858596862977182,
