Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,30,30,29,29,29.67,https://www.facebook.com/events/1089321362895258/permalink/1090163182811076,
Shawn Boucké,<40,2016BOUC01,34,31,28,28,31.00,https://www.facebook.com/events/1089321362895258/permalink/1094821089011952,
Kristina Lim,50+,2022LIMK02,46,48,35,35,43.00,https://www.facebook.com/events/1089321362895258/permalink/1090609742766420,
Shen Flindell,50+,2023FLIN02,43,49,38,38,43.33,https://www.facebook.com/events/1089321362895258/permalink/1097299788764082,
Lisa Kucala,60+,2019KUCA01,76,66,65,65,69.00,https://www.facebook.com/events/1089321362895258/permalink/1094776372349757,
