Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,3:09.85,3:04.09,3:02.22,3:02.22,3:05.39,https://www.facebook.com/events/611146718114819/permalink/618049114091246,
Shen Flindell,50+,2023FLIN02,3:26.26,3:01.28,3:06.22,3:01.28,3:11.25,https://www.facebook.com/745394767/videos/2088432488257821,
Daniel Houghton,40+,2016HOUG03,3:25.62,3:11.53,3:05.87,3:05.87,3:14.34,https://www.facebook.com/events/611146718114819/permalink/620495720513252,
Pete Lee,40+,2018LEEP04,3:20.85,3:36.61,3:19.93,3:19.93,3:25.80,https://www.facebook.com/events/611146718114819/permalink/615707940992030,
Mickey Doyle,50+,2021DOYL02,5:07.14,5:32.44,DNS,5:07.14,DNF,https://www.facebook.com/events/611146718114819/permalink/620251187204372,
Dan Smith,50+,2018SMIT42,6:10.68,5:43.98,DNS,5:43.98,DNF,https://www.facebook.com/events/611146718114819/permalink/620054630557361,
Lisa Kucala,60+,2019KUCA01,6:57.16,5:50.00,DNS,5:50.00,DNF,https://www.facebook.com/events/611146718114819/permalink/613934797836011,
