Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,2:56.71,2:52.39,2:53.98,2:52.39,2:54.36,https://www.facebook.com/events/1341827372862028/permalink/1345845149126917,
Pete Lee,<40,2018LEEP04,3:50.19,3:34.30,3:34.34,3:34.30,3:39.61,https://www.facebook.com/events/1341827372862028/permalink/1342004049511027,
Geoff Hartnell,40+,2017HART06,3:51.62,3:42.03,3:32.90,3:32.90,3:42.18,https://www.facebook.com/events/1341827372862028/permalink/1344038679307564,
