Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,4:27.82,4:14.86,4:58.11,4:14.86,4:33.60,https://www.facebook.com/events/1341827372862028/permalink/1345845149126917,
Geoff Hartnell,40+,2017HART06,6:06.61,5:48.82,5:42.97,5:42.97,5:52.80,https://www.facebook.com/events/1341827372862028/permalink/1344033359308096,
Pete Lee,<40,2018LEEP04,6:45.28,6:09.72,7:45.73,6:09.72,6:53.58,https://www.facebook.com/events/1341827372862028/permalink/1341996369511795,
