Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,4:15.25,4:36.56,4:22.93,4:15.25,4:24.91,https://www.facebook.com/events/1448319499191380/permalink/1452387358784594,
Shen Flindell,50+,2023FLIN02,4:11.08,4:30.22,4:35.66,4:11.08,4:25.65,https://www.facebook.com/745394767/videos/1993203487792438,
Daniel Houghton,40+,2016HOUG03,4:47.76,4:46.77,4:27.60,4:27.60,4:40.71,https://www.facebook.com/events/1448319499191380/permalink/1457178154972181,
