Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Chris Wright,50+,2011WRIG01,1:32.25,1:34.79,1:40.06,1:37.96,1:33.59,1:32.25,1:35.45,https://www.facebook.com/events/559779533112258/permalink/560988889657989,
Pete Lee,40+,2018LEEP04,1:37.93,1:43.59,2:11.07,2:11.60,1:58.97,1:37.93,1:57.88,https://www.facebook.com/events/559779533112258/permalink/569937542096457,
Lisa Kucala,60+,2019KUCA01,2:49.84,3:12.20,4:05.30,DNS,DNS,2:49.84,3:22.45,https://www.facebook.com/events/559779533112258/permalink/570249065398638,
