Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,DNF,6:33.01,7:58.61,6:33.01,DNF,https://www.facebook.com/events/1794629137825918/permalink/1796990760923089,
Peter Andersson,60+,2013ANDE01,10:46.57,DNF,DNF,10:46.57,DNF,https://www.facebook.com/events/1794629137825918/permalink/1799704473985051,
