Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,2:57.44,2:56.81,2:46.59,2:46.59,2:53.61,https://www.facebook.com/events/202563571576862/permalink/207372431095976,
Pete Lee,<40,2018LEEP04,4:01.28,4:31.63,4:10.16,4:01.28,4:14.36,https://www.facebook.com/events/202563571576862/permalink/203893801443839,
Geoff Hartnell,40+,2017HART06,4:14.09,4:20.41,4:16.60,4:14.09,4:17.03,https://www.facebook.com/events/202563571576862/permalink/203816864784866,
Yi-Wei Chen,40+,,5:44.07,DNS,DNS,5:44.07,DNF,https://www.facebook.com/events/202563571576862/permalink/203732458126640,
