Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,17.91,27.41,24.00,19.68,25.30,17.91,22.99,https://www.facebook.com/events/1239637256416110/permalink/1245108959202273,
Fumiki Koseki,40+,2005KOSE01,28.61,34.77,27.73,26.45,23.81,23.81,27.60,https://www.facebook.com/events/1239637256416110/permalink/1245603182486184,
Enrymar Cisneros,<40,2013CISN01,34.92,28.67,47.74,28.14,33.07,28.14,32.22,https://www.facebook.com/events/1239637256416110/permalink/1246147289098440,
Huy Nguyen,40+,2019NGUY29,29.95,38.62,32.50,39.20,49.27,29.95,36.77,https://www.facebook.com/events/1239637256416110/permalink/1246115435768292,
Ed Connell,<40,2018CONN04,38.66,39.89,48.27,28.86,35.40,28.86,37.98,https://www.facebook.com/events/1239637256416110/permalink/1244085775971258,
