Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,3:05.76,2:59.26,2:44.28,2:44.28,2:56.43,https://www.facebook.com/events/391709741873523/permalink/396764054701425,
Konsta Jukka,40+,2008JUKK01,3:21.86,3:26.88,3:20.55,3:20.55,3:23.10,https://www.facebook.com/events/391709741873523/permalink/396414698069694,
Enrymar Cisneros,<40,2013CISN01,4:01.63,3:35.89,3:47.24,3:35.89,3:48.25,https://www.facebook.com/events/391709741873523/permalink/397329191311578,
Pete Lee,<40,2018LEEP04,4:59.25,4:23.62,5:05.41,4:23.62,4:49.43,https://www.facebook.com/events/391709741873523/permalink/395581991486298,
