Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,29.82,30.23,26.99,39.57,24.10,24.10,29.01,https://www.facebook.com/events/406412140373592/permalink/411440213204118,
Daniel Smith,50+,2018SMIT42,30.89,25.78,30.02,31.66,29.49,25.78,30.13,https://www.facebook.com/events/406412140373592/permalink/411945116486961,
Konsta Jukka,40+,2008JUKK01,24.21,38.91,38.79,49.23,49.60,24.21,42.31,https://www.facebook.com/events/406412140373592/permalink/411102233237916,
