Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,40+,2015PARK24,DNF,DNF,13:23.12,13:23.12,DNF,https://www.facebook.com/events/2761297674142255/permalink/2766857480252941,
Chris Hardwick,<40,2003HARD01,DNF,15:45.46,DNF,15:45.46,DNF,https://www.facebook.com/events/2761297674142255/permalink/2768033820135307,
