Name,Age,WCA ID,Solve 1 7,Solve 2 7,Solve 3 7,Solve 4 5,Solve 5 5,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,20.83,24.37,22.25,20.74,28.55,20.74,22.48,https://www.facebook.com/events/1001721899173992/permalink/1004268852252630,
Danielle Kay,40+,2023KAYD01,44.78,44.31,38.08,43.60,41.07,38.08,42.99,https://www.facebook.com/events/1001721899173992/permalink/1012016018144580,
Toby Chamberlain,50+,2022CHAM03,54.36,41.34,45.12,58.90,45.44,41.34,48.31,https://www.facebook.com/events/1001721899173992/permalink/1010500161629499,
