Name,Age,WCA ID,Solve 1 4,Solve 2 4,Solve 3 4,Solve 4 4,Solve 5 4,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,1:40.89,1:54.25,1:51.82,1:55.99,1:37.51,1:37.51,1:48.99,https://www.facebook.com/events/1288541999532027/permalink/1297841558602071,
Fred Johnson,<40,2006JOHN01,2:06.82,1:54.32,1:48.49,1:33.94,1:45.70,1:33.94,1:49.50,https://www.facebook.com/frederick.g.johnson/videos/1942981593008635,
Danielle Kay,40+,2023KAYD01,2:34.20,2:52.49,2:44.09,DNS,DNS,2:34.20,2:43.59,https://www.facebook.com/events/1288541999532027/permalink/1297874675265426,
