Name,Age,WCA ID,Solve 1 2,Solve 2 2,Solve 3 2,Solve 4 2,Solve 5 2,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,20.77,16.40,15.85,16.78,15.59,15.59,16.34,https://www.facebook.com/events/1001721899173992/permalink/1005239235488925,
Fred Johnson,<40,2006JOHN01,16.13,19.43,16.71,18.47,16.99,16.13,17.39,https://www.facebook.com/frederick.g.johnson/videos/1672499897326322,
Toby Chamberlain,50+,2022CHAM03,17.18,19.90,16.80,17.26,23.18,16.80,18.11,https://www.facebook.com/events/1001721899173992/permalink/1011255701553945,
Veronika Rose,40+,2024ROSE02,19.02,20.73,19.77,25.34,20.54,19.02,20.34,https://www.facebook.com/events/1001721899173992/permalink/1005629225449926,
Glenn Koster,40+,2022JRGL01,40.19,49.82,1:15.33,51.31,47.02,40.19,49.38,https://www.facebook.com/events/1001721899173992/permalink/1002542375758611,
