Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Pete Lee,40+,2018LEEP04,1:24.27,1:31.56,1:34.25,1:19.24,1:24.68,1:19.24,1:26.84,https://www.facebook.com/events/2135590763616965/permalink/2146444232531618,
Lisa Kucala,60+,2019KUCA01,2:52.74,2:31.02,2:59.00,DNS,DNS,2:31.02,2:47.59,https://www.facebook.com/events/2135590763616965/permalink/2146627685846606,
