Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,22.42,25.56,25.56,27.77,26.61,22.42,25.91,https://www.facebook.com/events/2135590763616965/permalink/2144148446094530,
Lisa Kucala,60+,2019KUCA01,46.78,35.35,46.89,50.84,46.68,35.35,46.78,https://www.facebook.com/events/2135590763616965/permalink/2146578769184831,
Toby Chamberlain,50+,2022CHAM03,1:05.14,40.33,1:02.70,45.71,DNF,40.33,57.85,https://www.facebook.com/events/2135590763616965/permalink/2145220359320672,
Joe Kucala,60+,2022KUCA01,1:56.71,1:46.78,3:00.87,DNS,DNS,1:46.78,2:14.79,https://www.facebook.com/events/2135590763616965/permalink/2144982446011130,
