Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Richard Taylor,50+,2015TAYL04,32,27,35,27,31.33,https://www.facebook.com/events/1116608616224962/permalink/1118319639387193,
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,34,32,32,32,32.67,https://www.facebook.com/events/1116608616224962/permalink/1117415772810913,
Shen Flindell,50+,2023FLIN02,37,40,34,34,37.00,https://www.facebook.com/events/1116608616224962/permalink/1123060298913127,
Kristina Lim,50+,2022LIMK02,DNF,45,48,45,DNF,https://www.facebook.com/events/1116608616224962/permalink/1124455952106895,
