Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Anthony Rochester,40+,2019ROCH03,48.50,44.76,46.21,44.76,46.49,https://www.facebook.com/events/2866513110195828/permalink/2872515046262301,
Shen Flindell,50+,2023FLIN02,1:51.06,1:45.22,DNF,1:45.22,DNF,https://www.facebook.com/events/2866513110195828/permalink/2876798692500603,
Toby Chamberlain,50+,2022CHAM03,1:55.14,DNF,DNF,1:55.14,DNF,https://www.facebook.com/events/2866513110195828/permalink/2876040472576425,
Daniel Houghton,40+,2016HOUG03,2:35.92,DNF,DNF,2:35.92,DNF,https://www.facebook.com/events/2866513110195828/permalink/2872968832883589,
Kristina Lim,50+,2022LIMK02,DNF,6:34.71,DNF,6:34.71,DNF,https://www.facebook.com/events/2866513110195828/permalink/2878561122324360,
