Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Pete Lee,40+,2018LEEP04,1:28.75,1:31.44,1:19.29,1:31.58,1:38.21,1:19.29,1:30.59,https://www.facebook.com/events/952001183807395/permalink/958261696514677,
Mickey Doyle,50+,2021DOYL02,2:08.31,2:15.58,1:51.94,1:59.55,2:27.97,1:51.94,2:07.81,https://www.facebook.com/events/952001183807395/permalink/963036849370495,
Lisa Kucala,60+,2019KUCA01,2:58.37,2:51.86,3:29.34,DNS,DNS,2:51.86,3:06.52,https://www.facebook.com/events/952001183807395/permalink/962313459442834,
