Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Thierry Boisivon,40+,2011BOIS01,1:41.83,DNF,1:15.24,1:15.24,DNF,https://www.facebook.com/events/2796452740585923/permalink/2800578430173354,
Chris Hardwick,<40,2003HARD01,2:01.53,DNF,1:25.61,1:25.61,DNF,https://www.facebook.com/events/2796452740585923/permalink/2797749197122944,Sub-90 is nice!
Peter Andersson,50+,2013ANDE01,DNF,3:40.25,2:15.45,2:15.45,DNF,https://www.facebook.com/events/2796452740585923/permalink/2797842793780251,12s faster than my official PB
Joshua Riegel,<30,2019RIEG02,3:49.23,DNF,2:41.76,2:41.76,DNF,https://www.facebook.com/events/2796452740585923/permalink/2800577833506747,So happy with this single!
Jae Park,40+,2015PARK24,DNF,DNF,DNF,DNF,DNF,https://www.facebook.com/events/2796452740585923/permalink/2801280903436440,
