Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,3:36.68,3:22.54,3:41.15,3:22.54,3:33.46,https://www.facebook.com/events/895021754505723/permalink/902730023734896,
Pete Lee,<40,2018LEEP04,3:24.19,4:08.75,4:13.50,3:24.19,3:55.48,https://www.facebook.com/events/895021754505723/permalink/902425370432028,
Chris Looney,<40,,5:03.21,5:23.92,DNS,5:03.21,DNF,https://www.facebook.com/chris.looney/videos/338630508112371,Creating a baseline for improvement!
