Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,2:41.41,3:14.80,2:43.11,2:41.41,2:53.11,https://www.facebook.com/events/628344336601481/permalink/635376442564937,
Shen Flindell,50+,2023FLIN02,3:13.94,2:59.26,2:55.52,2:55.52,3:02.91,https://www.facebook.com/events/628344336601481/permalink/634264529342795,
Daniel Houghton,40+,2016HOUG03,3:18.88,3:07.41,3:14.95,3:07.41,3:13.75,https://www.facebook.com/events/628344336601481/permalink/636791899090058,
Konsta Jukka,40+,2008JUKK01,3:48.82,3:07.03,3:37.55,3:07.03,3:31.13,https://www.facebook.com/events/628344336601481/permalink/638203995615515,
Pete Lee,40+,2018LEEP04,3:54.08,3:29.25,3:46.24,3:29.25,3:43.19,https://www.facebook.com/events/628344336601481/permalink/638164918952756,
Lisa Kucala,60+,2019KUCA01,8:05.40,6:14.60,DNS,6:14.60,DNF,https://www.facebook.com/events/628344336601481/permalink/636983772404204,
