Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,4:08.99,4:01.17,3:51.85,3:51.85,4:00.67,https://www.facebook.com/events/31214798074830951/permalink/31450135691297187,
Shen Flindell,50+,2023FLIN02,4:15.43,4:01.66,4:35.79,4:01.66,4:17.63,https://www.facebook.com/events/31214798074830951/permalink/31421723980805025,
