Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Pete Lee,40+,2018LEEP04,1:17.98,1:21.52,1:32.66,1:21.10,1:19.55,1:17.98,1:20.72,https://www.facebook.com/events/3131653436983766/permalink/3139363836212726,
Shen Flindell,50+,2023FLIN02,2:22.55,2:04.41,1:57.06,1:42.97,1:53.37,1:42.97,1:58.28,https://www.facebook.com/events/3131653436983766/permalink/3143422809140162,
Paweł Zok,40+,2024ZOKP01,2:25.30,2:25.64,3:10.63,2:24.81,2:31.19,2:24.81,2:27.38,https://www.facebook.com/events/3131653436983766/permalink/3138965132919263,
Lisa Kucala,60+,2019KUCA01,4:27.34,3:06.35,2:47.67,DNS,DNS,2:47.67,3:27.12,https://www.facebook.com/events/3131653436983766/permalink/3148038272011949,
