Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Toby Chamberlain,50+,2022CHAM03,DNF,1:52.81,1:27.08,1:27.08,DNF,https://www.facebook.com/events/2042507039488694/permalink/2052786968460701,
Shen Flindell,50+,2023FLIN02,DNF,DNF,1:34.18,1:34.18,DNF,https://www.facebook.com/events/2042507039488694/permalink/2044497885956276,
Kristina Lim,50+,2022LIMK02,9:46.82,DNS,DNS,9:46.82,DNF,https://www.facebook.com/events/2042507039488694/permalink/2055230958216302,
