Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Andy Nicholls,40+,2015NICH04,5:41.02,5:40.12,5:27.12,5:27.12,5:36.09,https://www.facebook.com/events/268636114456043/permalink/277354050250916/,
Geoff Hartnell,40+,2017HART06,5:55.41,6:13.81,6:17.26,5:55.41,6:08.83,https://www.facebook.com/events/268636114456043/permalink/270157680970553/,
Peter Osudar,<40,2017OSUD01,6:17.14,6:13.99,7:19.22,6:13.99,6:36.78,https://www.facebook.com/events/268636114456043/permalink/276983293621325/,First 7x7 SCW comp result submission
Pete Lee,<40,2018LEEP04,8:03.98,8:08.98,DNS,8:03.98,DNF,https://www.facebook.com/events/268636114456043/permalink/268844034435251/,
