Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Grzegorz Pacewicz,40+,2014PACE01,30,30,24,24,28.00,https://www.facebook.com/events/169585158108640/permalink/174697974264025,
Shawn Boucké,<40,2016BOUC01,30,31,27,27,29.33,https://www.facebook.com/events/169585158108640/permalink/170457244688098,
Ben Coppin,40+,2013COPP01,32,35,26,26,31.00,https://www.facebook.com/events/169585158108640/permalink/170470204686802,
Anthony Rochester,40+,2019ROCH03,43,DNS,DNS,43,DNF,https://www.facebook.com/events/169585158108640/permalink/171710494562773,first FMC attempt
