Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Pete Lee,<40,2018LEEP04,3:31.10,3:55.79,3:53.35,3:31.10,3:46.75,https://www.facebook.com/events/256148192722702/permalink/260622792275242,
Geoff Hartnell,40+,2017HART06,3:49.93,4:03.80,4:34.40,3:49.93,4:09.38,https://www.facebook.com/events/256148192722702/permalink/259501889053999,
