Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Daniel Smith,50+,2018SMIT42,25.18,34.13,20.75,31.63,34.40,20.75,30.31,https://www.facebook.com/events/699856724029067/permalink/706336973381042,
