Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,14.00,13.27,14.79,14.19,13.25,13.25,13.82,https://www.facebook.com/events/1147070173669130/permalink/1150422886667192,
Toby Chamberlain,50+,2022CHAM03,18.74,19.95,17.26,18.31,18.92,17.26,18.66,https://www.facebook.com/events/1147070173669130/permalink/1156524252723722,
Shen Flindell,50+,2023FLIN02,20.08,16.85,18.83,17.51,21.33,16.85,18.81,https://www.facebook.com/745394767/videos/910785961132971,
Pete Lee,40+,2018LEEP04,18.09,18.53,21.81,17.34,19.90,17.34,18.84,https://www.facebook.com/events/1147070173669130/permalink/1152495849793229,
Mickey Doyle,50+,2021DOYL02,22.11,18.27,23.59,30.07,23.50,18.27,23.07,https://www.facebook.com/events/1147070173669130/permalink/1156656552710492,
Lisa Kucala,60+,2019KUCA01,23.87,23.39,30.98,24.71,25.66,23.39,24.75,https://www.facebook.com/events/1147070173669130/permalink/1155681862807961,
Gordon Holey,40+,2021HOLE01,27.88,24.84,28.73,23.77,26.22,23.77,26.31,https://www.facebook.com/766997877/videos/1001910671805378,
Dan Smith,50+,2018SMIT42,25.16,37.66,35.83,41.68,38.05,25.16,37.18,https://www.facebook.com/events/1147070173669130/permalink/1156564239386390,
Kristina Lim,50+,2022LIMK02,DNF,35.34,44.92,35.72,34.08,34.08,38.66,https://www.facebook.com/1045330593/videos/1129760745598076,
Joe Kucala,60+,2022KUCA01,46.46,40.30,51.17,42.70,34.41,34.41,43.15,https://www.facebook.com/events/1147070173669130/permalink/1148574203518727,
