Name,Age,WCA ID,Solve 1 4,Solve 2 4,Solve 3 4,Solve 4 4,Solve 5 4,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,1:31.52,1:34.28,1:58.40,1:39.92,1:44.80,1:31.52,1:39.67,https://www.facebook.com/events/903843585313978/permalink/912892217742448,
Shen Flindell,50+,2023FLIN02,1:41.44,1:59.81,1:45.70,1:37.81,1:33.12,1:33.12,1:41.65,https://www.facebook.com/events/903843585313978/permalink/912441771120826,
Daniel Houghton,40+,2016HOUG03,1:41.11,1:45.54,1:57.83,1:36.65,1:39.59,1:36.65,1:42.08,https://www.facebook.com/events/903843585313978/permalink/912877241077279,
Lisa Kucala,60+,2019KUCA01,2:51.31,2:51.68,2:44.23,DNS,DNS,2:44.23,2:49.07,https://www.facebook.com/events/903843585313978/permalink/910899931275010,
Michael Orger,50+,2024ORGE01,2:48.86,3:17.05,2:54.80,DNS,DNS,2:48.86,3:00.24,https://www.facebook.com/events/903843585313978/permalink/907608194937517,
