Name,Age,WCA ID,Solve 1 3,Solve 2 3,Solve 3 3,Solve 4 3,Solve 5 3,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,52.86,51.03,53.90,50.20,48.18,48.18,51.36,https://www.facebook.com/events/903843585313978/permalink/912892217742448,
Enrymar Cisneros,40+,2013CISN01,53.16,58.33,48.72,54.22,1:01.73,48.72,55.24,https://www.facebook.com/events/903843585313978/permalink/913069007724769,
Shen Flindell,50+,2023FLIN02,1:07.35,57.14,54.78,52.76,58.51,52.76,56.81,https://www.facebook.com/events/903843585313978/permalink/912286857802984,
Daniel Houghton,40+,,1:01.32,47.78,54.80,1:08.74,55.12,47.78,57.08,https://www.facebook.com/events/903843585313978/permalink/912877104410626,
Lisa Kucala,60+,2019KUCA01,1:23.76,1:29.89,1:36.14,1:27.77,1:34.02,1:23.76,1:30.56,https://www.facebook.com/events/903843585313978/permalink/911551844543152,
Michael Orger,50+,2024ORGE01,1:31.44,1:46.12,1:42.43,DNS,DNS,1:31.44,1:40.00,https://www.facebook.com/events/903843585313978/permalink/907602998271370,
Kristina Lim,50+,2022LIMK02,2:06.22,2:31.34,2:53.50,DNS,DNS,2:06.22,2:30.35,https://www.facebook.com/events/903843585313978/permalink/912866094411727,
Joe Kucala,60+,2022KUCA01,4:43.52,3:44.00,DNS,DNS,DNS,3:44.00,DNF,https://www.facebook.com/events/903843585313978/permalink/910857074612629,
