Name,Age,WCA ID,Solve 1 9,Solve 2 9,Solve 3 9,Solve 4 7,Solve 5 7,Best,Average,Link,Comment
Enrymar Cisneros,40+,2013CISN01,7.83,7.30,6.15,14.62,5.94,5.94,7.09,https://www.facebook.com/events/1544874610097824/permalink/1554032959181989,
Michael Orger,50+,2024ORGE01,11.69,9.68,7.54,14.59,8.01,7.54,9.79,https://www.facebook.com/events/1544874610097824/permalink/1547644373154181,
Lisa Kucala,60+,2019KUCA01,9.72,8.71,10.44,11.10,10.51,8.71,10.22,https://www.facebook.com/events/1544874610097824/permalink/1553786022540016,
Joe Kucala,60+,2022KUCA01,10.28,13.35,11.82,13.12,DNF,10.28,12.76,https://www.facebook.com/events/1544874610097824/permalink/1551825516069400,
Kristina Lim,50+,2022LIMK02,8.39,18.21,12.97,12.95,15.86,8.39,13.93,https://www.facebook.com/events/1544874610097824/permalink/1553679372550681,
