Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,36,27,36,27,33.00,https://www.facebook.com/events/381145698080463/permalink/387329717462061,
Richard Taylor,50+,2015TAYL04,40,38,38,38,38.67,https://www.facebook.com/events/381145698080463/permalink/386789530849413,
Kristina Lim,50+,2022LIMK02,36,DNF,DNS,36,DNF,https://www.facebook.com/events/381145698080463/permalink/388760463985653,
