Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,5:17.51,5:04.00,4:43.34,4:43.34,5:01.62,https://www.facebook.com/events/605466225085334/permalink/611974917767798,
JM Tambaoan,40+,2023TAMB01,7:59.44,9:57.52,8:26.67,7:59.44,8:47.88,https://www.facebook.com/events/605466225085334/permalink/612181381080485,
