Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Ed Connell,<40,2018CONN04,DNF,33,DNS,33,DNF,https://www.facebook.com/events/1207532573528494/permalink/1215385996076485,
Anthony Rochester,40+,2019ROCH03,39,39,DNS,39,DNF,https://www.facebook.com/events/1207532573528494/permalink/1214630606152024,scramble 2
