Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,10.30,7.23,11.35,8.36,8.18,7.23,8.95,https://www.facebook.com/events/335350317875490/permalink/340328574044331,
Daniel Smith,50+,2018SMIT42,13.84,7.86,14.47,12.07,11.56,7.86,12.49,https://www.facebook.com/events/335350317875490/permalink/340267664050422,
Ed Connell,<40,2018CONN04,19.90,17.73,13.36,16.29,13.91,13.36,15.98,https://www.facebook.com/events/335350317875490/permalink/340630714014117,
Aaron Cumes,40+,2018CUME02,15.70,25.52,14.12,16.45,19.30,14.12,17.15,https://www.facebook.com/events/335350317875490/permalink/335787707831751,
