Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,3:56.92,3:31.88,3:47.55,3:31.88,3:45.45,https://www.facebook.com/events/375269430142971/permalink/380008199669094,
Geoff Hartnell,40+,2017HART06,4:58.11,3:50.80,3:59.03,3:50.80,4:15.98,https://www.facebook.com/events/375269430142971/permalink/376458640024050,
Pete Lee,<40,2018LEEP04,4:43.87,4:38.87,DNS,4:38.87,DNF,https://www.facebook.com/events/375269430142971/permalink/376623503340897,
Aaron Cumes,40+,2018CUME02,6:04.18,DNS,DNS,6:04.18,DNF,https://www.facebook.com/events/375269430142971/permalink/377455253257722,
