Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Ed Connell,<40,2018CONN04,38.95,32.94,26.28,35.29,34.06,26.28,34.10,https://www.facebook.com/events/2812216602434889/permalink/2818220848501131,
Enrymar Cisneros,<40,2013CISN01,35.61,35.82,45.31,32.83,31.34,31.34,34.75,https://www.facebook.com/events/2812216602434889/permalink/2818104081846141,
Geoff Hartnell,40+,2017HART06,38.85,37.53,28.37,31.23,37.21,28.37,35.32,https://www.facebook.com/events/2812216602434889/permalink/2818643991792150,
Jason Green,40+,2016GREE02,35.73,30.77,40.30,47.42,32.00,30.77,36.01,https://www.facebook.com/jasongreenbowler/videos/10163944573110425,
Huy Nguyen,40+,2019NGUY29,41.12,40.44,30.74,31.71,46.86,30.74,37.76,https://www.facebook.com/events/2812216602434889/permalink/2818200948503121,
Timothy Babb,<30,2015BABB01,56.14,42.05,49.11,40.64,41.22,40.64,44.13,https://www.facebook.com/tbabb/videos/10164454946925553,
