Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Grzegorz Pacewicz,40+,,DNF,DNF,6:18.15,6:18.15,DNF,https://www.facebook.com/events/1032479114251866/permalink/1034177720748672,
Yuichi Hamada,40+,2012HAMA02,DNF,12:22.17,DNF,12:22.17,DNF,https://www.facebook.com/events/1032479114251866/permalink/1041412803358497,
Ed Connell,<40,2018CONN04,DNF,21:29.12,DNS,21:29.12,DNF,https://www.facebook.com/events/1032479114251866/permalink/1035972157235895,
