Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Geoff Hartnell,40+,2017HART06,1:35.43,1:37.90,1:47.04,1:42.67,1:53.62,1:35.43,1:42.54,https://www.facebook.com/events/556108165479652/permalink/563938904696578,
Yi-Wei Chen,40+,,3:39.59,3:20.31,4:35.00,DNS,DNS,3:20.31,3:51.63,https://www.facebook.com/events/556108165479652/permalink/559857155104753,
