Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,28.28,30.21,29.67,22.56,21.81,21.81,26.84,https://www.facebook.com/745394767/videos/590803206790061,
Toby Chamberlain,50+,2022CHAM03,1:08.64,1:27.20,1:13.49,DNS,DNS,1:08.64,1:16.44,https://www.facebook.com/events/1257789925369732/permalink/1264025031412888,
