Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Geoff Hartnell,40+,2017HART06,1:55.01,1:37.18,1:55.31,1:54.79,1:48.68,1:37.18,1:52.83,https://www.facebook.com/events/1842039515939197/permalink/1842207662589049,
Andy Nicholls,40+,2015NICH04,2:35.89,2:38.29,2:41.96,DNS,DNS,2:35.89,2:38.71,https://www.facebook.com/events/1842039515939197/permalink/1847689885374160,
Aaron Cumes,40+,2018CUME02,4:21.38,DNS,DNS,DNS,DNS,4:21.38,DNF,https://www.facebook.com/events/1842039515939197/permalink/1844070282402787,
